%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold snow_insulation_k f_direct_runoff baseflow_Q     log__routing_K neg_kge        
298      I1         0.8351851852   2.668518519    2.907407407    0.5            0.02814814815  4.683333333    1.87962963     0.05555555556  0.05833333333  0.4907407407   0.25           0.6666666667   0.1259691901   
299      I1         0.6462962963   2.164814815    2.907407407    0.2096296296   0.9718518519   0.2833333333   1.509259259    2.944444444    0.08055555556  0.1574074074   0.2833333333   0.5925925926   0.2307711919   
300      I1         0.8351851852   1.031481481    2.537037037    0.3185185185   0.02814814815  3.583333333    2.25           0.05555555556  0.1472222222   0.4907407407   0.2833333333   0.5925925926   0.1531705374   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold snow_insulation_k f_direct_runoff baseflow_Q     log__routing_K neg_kge        
301      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09611488752  
302      I1         1.94962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.109782679    
303      I1         1.77962963     1.201481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09711980433  
304      I1         1.77962963     1.031481481    4.462962963    0.5254074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09520049553  
305      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.7431851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09428631095  
306      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   3.473333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09878866774  
307      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.592592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09611488752  
308      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.3555555556   0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09608129984  
309      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.3185185185   0.2166666667   0.2962962963   0.1111061555   
310      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2466666667   0.2962962963   0.1346153331   
311      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.4962962963   0.1115256926   
312      I1         1.60962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.102131756    
313      I1         1.77962963     1.031481481    4.262962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09609632383  
314      I1         1.77962963     1.031481481    4.462962963    0.3294074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09799485888  
315      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.5471851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09895224771  
316      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09383664838  
317      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.092592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09611488752  
318      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1211111111   0.2685185185   0.2166666667   0.2962962963   0.09614489153  
319      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2185185185   0.2166666667   0.2962962963   0.1134043738   
320      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.1866666667   0.2962962963   0.1351239385   
321      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.0962962963   0.1209329748   
322      I1         1.86462963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.1011619386   
323      I1         1.77962963     1.116481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09654059961  
324      I1         1.77962963     1.031481481    4.462962963    0.4764074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09556574336  
325      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6941851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09510648649  
326      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.978333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.0976133584   
327      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.467592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09611488752  
328      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.2055555556   0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09609302123  
329      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1436111111   0.2685185185   0.2166666667   0.2962962963   0.09611903729  
330      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2935185185   0.2166666667   0.2962962963   0.1014802905   
331      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2316666667   0.2962962963   0.1108619042   
332      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3962962963   0.09986508598  
333      I1         1.69462963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09628663593  
334      I1         1.77962963     1.031481481    4.362962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09610659731  
335      I1         1.77962963     1.031481481    4.462962963    0.3784074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09692798729  
336      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.5961851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09748782365  
337      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09469044664  
338      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.217592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09611488752  
339      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1286111111   0.2685185185   0.2166666667   0.2962962963   0.09616799328  
340      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2435185185   0.2166666667   0.2962962963   0.1003309212   
341      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2016666667   0.2962962963   0.1065285924   
342      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.1962962963   0.1066184082   
343      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09790346583  
344      I1         1.77962963     1.073981481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09630675039  
345      I1         1.77962963     1.031481481    4.462962963    0.4519074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.0958078168   
346      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6696851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.0955727679   
347      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.730833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09688927783  
348      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.405092593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09611488752  
349      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.1305555556   0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09610733854  
350      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1398611111   0.2685185185   0.2166666667   0.2962962963   0.09612950259  
351      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2810185185   0.2166666667   0.2962962963   0.09817259445  
352      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2241666667   0.2962962963   0.1017704291   
353      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09534798566  
354      I1         1.73712963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09558168809  
355      I1         1.77962963     1.031481481    4.412962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09611096661  
356      I1         1.77962963     1.031481481    4.462962963    0.4029074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09649261836  
357      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6206851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09676498641  
358      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09535397557  
359      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.280092593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2962962963   0.09611488752  
360      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1323611111   0.2685185185   0.2166666667   0.2962962963   0.0961281289   
361      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2560185185   0.2166666667   0.2962962963   0.09540949411  
362      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.2962962963   0.09765699227  
363      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.2462962963   0.1008083665   
364      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09745846742  
365      I1         1.77962963     1.073981481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09552810616  
366      I1         1.77962963     1.031481481    4.462962963    0.4519074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09496048193  
367      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6696851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.0952765077   
368      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.730833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09626129014  
369      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.405092593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09534798566  
370      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.1305555556   0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09537676634  
371      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1398611111   0.2685185185   0.2166666667   0.3462962963   0.09536882158  
372      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2810185185   0.2166666667   0.3462962963   0.09343274767  
373      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2241666667   0.3462962963   0.1039405896   
374      I1         1.73712963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09426135943  
375      I1         1.77962963     1.031481481    4.412962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09534969648  
376      I1         1.77962963     1.031481481    4.462962963    0.4029074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09576164112  
377      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6206851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09544318582  
378      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09449642948  
379      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.280092593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09534798566  
380      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1323611111   0.2685185185   0.2166666667   0.3462962963   0.09530104874  
381      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2560185185   0.2166666667   0.3462962963   0.09963938103  
382      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09285452686  
383      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0919880567   
384      I1         1.77962963     1.073981481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09273700409  
385      I1         1.77962963     1.031481481    4.462962963    0.4519074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09313187198  
386      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6696851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09347362816  
387      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.730833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09364684792  
388      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.405092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09285452686  
389      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.1305555556   0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09286586214  
390      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1398611111   0.2685185185   0.2091666667   0.3462962963   0.09285241189  
391      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2810185185   0.2091666667   0.3462962963   0.09552715429  
392      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3962962963   0.0950802047   
393      I1         1.73712963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09460846197  
394      I1         1.77962963     1.031481481    4.412962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09285699679  
395      I1         1.77962963     1.031481481    4.462962963    0.4029074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09265431849  
396      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6206851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09232392215  
397      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09211877535  
398      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.280092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09285452686  
399      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1323611111   0.2685185185   0.2091666667   0.3462962963   0.09282654343  
400      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2560185185   0.2091666667   0.3462962963   0.0940658854   
401      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2016666667   0.3462962963   0.09866926936  
402      I1         1.86462963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09251521925  
403      I1         1.82212963     1.073981481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0920091625   
404      I1         1.82212963     1.031481481    4.462962963    0.4519074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0919941404   
405      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6696851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09234281161  
406      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.730833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09279651112  
407      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.405092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0919880567   
408      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.1305555556   0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09201427109  
409      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1398611111   0.2685185185   0.2091666667   0.3462962963   0.09199555203  
410      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2810185185   0.2091666667   0.3462962963   0.09407500317  
411      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3962962963   0.09535114716  
412      I1         1.82212963     1.031481481    4.412962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09199004309  
413      I1         1.82212963     1.031481481    4.462962963    0.4029074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09202119982  
414      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6206851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09167703204  
415      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0911868231   
416      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.280092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0919880567   
417      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1323611111   0.2685185185   0.2091666667   0.3462962963   0.09194995434  
418      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2560185185   0.2091666667   0.3462962963   0.09483446667  
419      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2016666667   0.3462962963   0.09565766794  
420      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.483333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.2962962963   0.0963876654   
421      I1         1.86462963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09163540639  
422      I1         1.82212963     1.073981481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09119665636  
423      I1         1.82212963     1.031481481    4.462962963    0.4519074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09123409761  
424      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6696851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09159467189  
425      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.405092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0911868231   
426      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.1305555556   0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09124926029  
427      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1398611111   0.2685185185   0.2091666667   0.3462962963   0.09126789836  
428      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2810185185   0.2091666667   0.3462962963   0.09346829698  
429      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09657258559  
430      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3962962963   0.09452699133  
431      I1         1.82212963     1.031481481    4.412962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09118939764  
432      I1         1.82212963     1.031481481    4.462962963    0.4029074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09117921831  
433      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6206851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09083713283  
434      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09042272651  
435      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.280092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0911868231   
436      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1323611111   0.2685185185   0.2091666667   0.3462962963   0.09117351126  
437      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2560185185   0.2091666667   0.3462962963   0.09399510785  
438      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2016666667   0.3462962963   0.09517253144  
439      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   2.235833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.2962962963   0.09573061636  
440      I1         1.90712963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09342727362  
441      I1         1.82212963     1.116481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0904324021   
442      I1         1.82212963     1.031481481    4.462962963    0.4764074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09065186316  
443      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6941851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09132755081  
444      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.467592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09042272651  
445      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.2055555556   0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09040705935  
446      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1436111111   0.2685185185   0.2091666667   0.3462962963   0.09049778952  
