%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold baseflow_Q     log__routing_K neg_kge        
178      I1         1.924432175    1.347875166    2.83204905     0.2485902988   0.8943826397   8.275041911    1.764824294    1.37273744     0.1123147767   0.8038941396   0.4509967037   
179      I1         1.310744326    1.019503261    3.804717974    0.4492392441   0.7319429299   8.004857896    1.005840887    2.818122399    0.1528906778   -0.1155121248  0.5514840117   
180      I1         0.9723733239   1.717098167    3.451950994    0.7728527275   0.544416591    6.155527653    1.94753824     0.8431757703   0.274359858    -0.03989210821 0.5651919046   
181      I1         0.5040713005   1.250427937    3.536263838    0.2525859039   0.8399781579   9.21027408     1.149856099    2.078921093    0.1995143928   -0.5447635154  0.5482100475   
182      I1         1.771281175    2.278022308    3.352611263    0.9076708301   0.5753240014   7.787279063    2.205949187    0.3749216878   0.2771091689   -0.8131123543  0.8543506513   
183      I1         1.158709209    1.395823821    3.837321156    0.2840264418   0.2769640907   4.936652069    2.435221826    1.209745649    0.2548315244   0.1951076042   0.8850451795   
184      I1         1.190534918    2.668124379    2.745626434    0.7031796      0.0289882697   9.178860468    3.361107015    1.873772372    0.1919565342   -0.01703443872 0.579824848    
185      I1         1.078928625    1.271565045    2.672124427    0.2064273717   0.1919118726   6.934065212    2.001481473    0.4931421236   0.1201725681   0.4576014747   0.6566408123   
186      I1         1.122030833    1.89441514     3.549174485    0.05664595001  0.7478827292   3.172767327    1.192543659    0.518172534    0.2225761017   0.3483731743   0.5534351815   
187      I1         1.725021871    2.402460187    4.374945498    0.2931131897   0.01450288372  5.978678452    3.037366763    0.1176097277   0.2069155381   -0.5081619491  1.106298766    
188      I1         0.7405778344   2.614324739    2.847328631    0.8494940825   0.7866513945   1.782084131    2.827058448    2.179021285    0.1325250117   0.7977858274   0.3438015537   
189      I1         0.5328893243   1.157943759    3.294143353    0.1755136478   0.3976787274   0.1807719634   3.132106181    1.913873397    0.08138590366  -0.138376339   0.3681423561   
190      I1         1.280693964    1.445530588    3.773679828    0.4276016541   0.77690164     0.9213748418   3.454779949    0.1985755591   0.09915238987  -0.6650278309  0.3980296552   
191      I1         1.805055113    2.663067641    3.631972749    0.8367118221   0.6585332783   5.122869491    1.932478028    2.04014675     0.01572470148  -0.7452620384  0.4921679921   
192      I1         1.73112323     2.341796621    3.288925612    0.9694566188   0.6984740392   2.099368541    3.47513158     1.053967897    0.2388299609   -0.4000719468  0.7444315598   
193      I1         0.9614019113   2.000293527    2.982554117    0.9161871134   0.5615971726   6.606688437    2.886943105    2.320806701    0.1650076809   0.2565493833   0.3131807087   
194      I1         1.898912245    1.784465805    2.523780995    0.923528304    0.03605611256  0.80618625     2.236411736    2.460068593    0.07878183071  0.9367367763   0.6988847755   
195      I1         0.6216393137   1.185621855    4.107978047    0.6403466023   0.3176662589   3.915869445    2.268349657    0.5391927832   0.2600637952   -0.6194494164  0.6312507575   
196      I1         1.630208966    1.433003144    2.877630711    0.09303893924  0.5057330862   5.154428555    1.357631033    1.889652792    0.00974057717  0.2114804164   0.3927339919   
197      I1         1.223180696    1.557022881    2.544324651    0.7065451786   0.3016913849   3.394123053    2.186557027    0.07751906206  0.1303138026   0.9639004481   0.5669572916   
198      I1         1.518373807    2.133984655    2.854658815    0.6304719765   0.7141551185   1.203283781    1.106618721    2.491270314    0.2712272132   -0.4858760842  0.7223290139   
199      I1         0.9112346406   1.901547742    4.251197975    0.365279752    0.8883612712   4.359482509    3.317583316    0.8215461351   0.2569777294   0.7213354982   0.7791322151   
200      I1         1.657882582    1.111207504    4.094441589    0.7643641493   0.4776620772   3.8669091      3.083430849    2.526620359    0.161503243    -0.9321049033  0.6709462063   
201      I1         1.15           1.661111111    2.512345679    0.8871604938   0.1733333333   0.1611111111   2.62037037     0.01851851852  0.01296296296  -0.9135802469  0.4678338129   
202      I1         1.15           1.346296296    2.512345679    0.9113580247   0.5            0.1611111111   2.959876543    0.01851851852  0.03888888889  0.3209876543   0.4074481681   
203      I1         0.8981481481   1.472222222    3.055555556    0.8145679012   0.2822222222   9.938888889    2.00308642     0.01851851852  0.001851851852 0.3209876543   0.4043823621   
204      I1         0.4364197531   1.535185185    3.179012346    0.5120987654   0.4637037037   0.1611111111   2.37345679     0.01851851852  0.03888888889  0.1481481481   0.2628073137   
205      I1         1.129012346    2.14382716     3.203703704    0.7903703704   0.1733333333   3.216666667    3.484567901    0.01851851852  0.03518518519  -0.5432098765  0.2018784855   
206      I1         1.15           2.14382716     4.240740741    0.9355555556   0.669382716    0.1611111111   1.324074074    0.9814814815   0.01296296296  0.9135802469   0.4504185124   
207      I1         0.6882716049   1.535185185    2.512345679    0.4637037037   0.4274074074   2.483333333    3.237654321    0.01851851852  0.06481481481  -0.4197530864  0.248577797    
208      I1         0.6043209877   1.724074074    2.512345679    0.5362962963   0.6572839506   6.883333333    2.682098765    0.01851851852  0.07222222222  0.2469135802   0.2432871101   
209      I1         0.7092592593   1.912962963    2.734567901    0.6088888889   0.7782716049   0.1611111111   2.12654321     0.01851851852  0.02777777778  0.3209876543   0.2605422      
210      I1         0.8351851852   1.598148148    3.055555556    0.5362962963   0.9839506173   0.1611111111   2.12654321     0.01851851852  0.001851851852 -0.987654321   0.7899599702   
211      I1         0.8981481481   1.031481481    2.932098765    0.7782716049   0.4516049383   7.861111111    2.49691358     0.5            0.06111111111  -0.7654320988  0.3776933158   
212      I1         0.9401234568   1.598148148    2.635802469    0.8387654321   0.1854320988   1.872222222    1.416666667    1.5            0.02777777778  0.4691358025   0.2780317395   
213      I1         0.7722222222   1.912962963    2.932098765    0.8266666667   0.8145679012   4.927777778    2.219135802    2.981481481    0.0537037037   0.6666666667   0.2243933779   
214      I1         1.317901235    1.598148148    3.351851852    0.9355555556   0.6451851852   6.638888889    1.848765432    2.981481481    0.02037037037  0.0987654321   0.2473331779   
215      I1         0.625308642    1.55617284     2.833333333    0.5483950617   0.6451851852   3.461111111    2.435185185    0.05555555556  0.0462962963   0.0987654321   0.2873363454   
216      I1         1.15           2.14382716     3.351851852    0.9839506173   0.6572839506   3.216666667    1.848765432    1.277777778    0.07592592593  0.3209876543   0.2505763419   
217      I1         0.562345679    1.661111111    3.277777778    0.3548148148   0.5725925926   0.1611111111   3.021604938    2.981481481    0.05740740741  -0.7901234568  0.377549019    
218      I1         0.4574074074   2.14382716     2.537037037    0.5483950617   0.3427160494   4.316666667    3.484567901    0.01851851852  0.06111111111  -0.04938271605 0.2781221428   
219      I1         0.3314814815   2.311728395    2.635802469    0.4637037037   0.6088888889   0.1611111111   2.682098765    0.01851851852  0.06851851852  0.2222222222   0.2423997492   
220      I1         0.8561728395   2.14382716     2.537037037    0.6572839506   0.5120987654   9.816666667    3.484567901    0.05555555556  0.08333333333  -0.1234567901  0.2767628349   
221      I1         0.3944444444   2.14382716     2.932098765    0.4516049383   0.4637037037   8.961111111    2.867283951    0.01851851852  0.07222222222  -0.2962962963  0.3389167258   
222      I1         0.6462962963   2.521604938    2.537037037    0.7419753086   0.6330864198   3.338888889    2.342592593    0.01851851852  0.02407407407  0.5185185185   0.230968089    
223      I1         0.5833333333   2.353703704    3.12962963     0.669382716    0.3427160494   0.1611111111   1.848765432    1.055555556    0.001851851852 0.2469135802   0.3234239641   
224      I1         0.6882716049   2.101851852    2.512345679    0.669382716    0.862962963    4.683333333    2.49691358     0.01851851852  0.06111111111  0.6172839506   0.2508374483   
225      I1         0.8561728395   1.367283951    3.12962963     0.8024691358   0.1007407407   3.216666667    3.484567901    0.8333333333   0.0462962963   -0.5432098765  0.3587815753   
226      I1         0.5833333333   2.14382716     2.512345679    0.4516049383   0.5483950617   0.2833333333   3.484567901    0.01851851852  0.05           0.1481481481   0.2250193104   
227      I1         0.6672839506   2.290740741    2.512345679    0.5483950617   0.5            1.138888889    3.083333333    0.01851851852  0.06481481481  0.07407407407  0.2263396872   
228      I1         0.6043209877   2.227777778    2.512345679    0.669382716    0.6814814815   0.1611111111   2.342592593    2.981481481    0.03888888889  0.5432098765   0.2258695605   
229      I1         0.4154320988   1.283333333    2.512345679    0.4032098765   0.7177777778   4.683333333    3.268518519    1.018518519    0.0537037037   0.3456790123   0.2444219084   
230      I1         0.625308642    1.577160494    2.734567901    0.3548148148   0.5483950617   3.216666667    3.484567901    0.01851851852  0.02777777778  -0.1481481481  0.224136704    
231      I1         0.4574074074   2.122839506    2.512345679    0.5            0.5120987654   3.338888889    2.959876543    1.388888889    0.01666666667  0.3209876543   0.1968395517   
232      I1         0.4574074074   1.661111111    2.512345679    0.4516049383   0.5            0.1611111111   3.206790123    1.055555556    0.03518518519  0.1234567901   0.1990767769   
233      I1         0.5203703704   2.122839506    3.154320988    0.5120987654   0.5483950617   2.483333333    2.682098765    0.2777777778   0.01666666667  0.3209876543   0.1915842287   
234      I1         1.233950617    2.14382716     3.648148148    0.862962963    0.2701234568   4.316666667    3.330246914    0.05555555556  0.0462962963   -0.4938271605  0.2238253726   
235      I1         1.108024691    2.227777778    3.425925926    0.9355555556   0.1854320988   3.216666667    2.00308642     0.01851851852  0.08703703704  -0.3209876543  0.2537439033   
236      I1         0.562345679    1.766049383    2.512345679    0.4637037037   0.5362962963   3.094444444    3.361111111    2.981481481    0.0462962963   0.1481481481   0.3298466604   
237      I1         1.087037037    2.689506173    2.932098765    0.8871604938   0.4637037037   9.816666667    2.219135802    1.314814815    0.03888888889  -0.1234567901  0.277729584    
238      I1         1.045061728    2.668518519    3.154320988    0.8266666667   0.2459259259   0.1611111111   2.12654321     1.277777778    0.03518518519  0.0987654321   0.267839167    
239      I1         0.9820987654   2.122839506    4.018518519    0.8387654321   0.2822222222   0.1611111111   2.219135802    1.166666667    0.05           -0.5679012346  0.272672277    
240      I1         0.6882716049   2.689506173    3.154320988    0.669382716    0.7177777778   3.216666667    2.280864198    1.722222222    0.02777777778  0.4938271605   0.1867367585   
241      I1         0.8561728395   2.14382716     3.845679012    0.862962963    0.06444444444  3.216666667    1.354938272    2.981481481    0.05           0.6419753086   0.2128432233   
242      I1         0.8561728395   1.010493827    2.685185185    0.9234567901   0.9355555556   6.638888889    1.694444444    1.87037037     0.1018518519   0.6666666667   0.2672202813   
243      I1         0.6043209877   2.542592593    3.12962963     0.669382716    0.669382716    0.1611111111   2.342592593    1.351851852    0.03888888889  0.4691358025   0.188276254    
244      I1         0.625308642    2.689506173    2.709876543    0.6814814815   0.7056790123   9.938888889    2.37345679     1.5            0.05           0.5185185185   0.2368095006   
245      I1         1.15           2.14382716     4.487654321    0.9597530864   0.3911111111   5.416666667    1.848765432    0.9814814815   0.02777777778  0.0987654321   0.3137384748   
246      I1         1.045061728    2.521604938    3.154320988    0.9839506173   0.2822222222   5.416666667    2.157407407    0.9814814815   0.112962963    -0.7407407407  0.30191842     
247      I1         1.44382716     1.010493827    3.154320988    0.8750617284   0.669382716    7.616666667    1.231481481    2.277777778    0.07222222222  0.6172839506   0.1899845561   
248      I1         1.44382716     1.661111111    3.62345679     0.8992592593   0.669382716    9.083333333    1.385802469    1.981481481    0.0537037037   0.5185185185   0.1775867358   
249      I1         1.44382716     1.577160494    3.12962963     0.7540740741   0.7903703704   5.783333333    1.540123457    1.981481481    0.01296296296  0.5679012346   0.1647028578   
250      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1542101205   
251      I1         1.44382716     1.787037037    2.759259259    0.8750617284   0.8508641975   6.516666667    1.540123457    1.981481481    0.03888888889  0.6419753086   0.2066308925   
252      I1         1.024074074    2.14382716     2.907407407    0.7177777778   0.8508641975   0.2833333333   1.941358025    2.314814815    0.001851851852 0.6913580247   0.2290105074   
253      I1         1.527777778    1.55617284     3.203703704    0.6814814815   0.669382716    3.338888889    1.200617284    2.018518519    0.02407407407  0.6666666667   0.2311708518   
254      I1         1.44382716     1.367283951    3.401234568    0.8871604938   0.6814814815   3.338888889    1.509259259    2.981481481    0.01666666667  0.5185185185   0.1777847323   
255      I1         1.317901235    1.55617284     3.277777778    0.8145679012   0.669382716    6.883333333    1.509259259    2.944444444    0.03518518519  0.5679012346   0.1878184792   
256      I1         1.422839506    2.14382716     3.12962963     0.7177777778   0.8871604938   3.216666667    1.848765432    1.611111111    0.001851851852 0.3209876543   0.2896251733   
257      I1         1.212962963    1.577160494    3.203703704    0.8024691358   0.5            4.561111111    3.484567901    2.018518519    0.02777777778  -0.6172839506  0.2167670074   
258      I1         0.4783950617   1.010493827    2.907407407    0.9839506173   0.8266666667   2.238888889    1.601851852    1.055555556    0.1981481481   0.3456790123   0.3344041817   
259      I1         0.7722222222   2.689506173    3.154320988    0.7177777778   0.01604938272  3.216666667    2.25           1.018518519    0.0462962963   -0.4938271605  0.279201448    
260      I1         0.8561728395   1.010493827    2.685185185    0.9839506173   0.01604938272  0.65           1.972222222    1.944444444    0.1018518519   -0.4691358025  0.4995266567   
261      I1         0.8561728395   1.010493827    2.685185185    0.8750617284   0.669382716    2.116666667    1.015432099    0.9444444444   0.1981481481   0.5925925926   0.3041607375   
262      I1         0.5833333333   1.010493827    2.512345679    0.9839506173   0.6814814815   3.338888889    2.37345679     0.9444444444   0.1277777778   0.987654321    0.3245582041   
263      I1         0.5833333333   2.14382716     2.833333333    0.7298765432   0.9355555556   1.505555556    1.941358025    1.277777778    0.05740740741  0.6913580247   0.2004279014   
264      I1         0.6882716049   2.332716049    2.512345679    0.9839506173   0.9839506173   3.216666667    2.157407407    1.833333333    0.1166666667   0.3209876543   0.3811712038   
265      I1         0.7722222222   2.14382716     3.154320988    0.7540740741   0.01604938272  3.338888889    1.077160494    0.9444444444   0.005555555556 0.7901234568   0.3131220016   
266      I1         0.6672839506   2.14382716     3.154320988    0.7782716049   0.02814814815  0.1611111111   1.324074074    0.9444444444   0.1018518519   0.5185185185   0.2325010439   
267      I1         0.4783950617   2.14382716     3.154320988    0.862962963    0.330617284    1.383333333    1.601851852    0.9814814815   0.06111111111  0.7901234568   0.2659575714   
268      I1         0.8561728395   2.689506173    2.685185185    0.8145679012   0.2096296296   0.2833333333   2.527777778    0.01851851852  0.112962963    -0.3209876543  0.2641271259   
269      I1         0.6672839506   2.689506173    2.709876543    0.9718518519   0.3185185185   2.85           1.848765432    0.2777777778   0.1351851852   0.3209876543   0.3388442735   
270      I1         0.5833333333   1.010493827    3.154320988    0.6814814815   0.05234567901  0.1611111111   1.262345679    2.685185185    0.03888888889  0.5925925926   0.2033355738   
271      I1         0.6672839506   1.010493827    3.154320988    0.7177777778   0.3427160494   0.2833333333   1.108024691    2.055555556    0.08333333333  0.6172839506   0.2777879301   
272      I1         0.3944444444   1.010493827    2.512345679    0.669382716    0.5            6.761111111    3.052469136    0.01851851852  0.005555555556 0.8888888889   0.3031144846   
273      I1         0.6672839506   1.010493827    2.956790123    0.669382716    0.8750617284   1.016666667    1.87962963     0.2777777778   0.01666666667  0.7901234568   0.4981602221   
274      I1         0.4574074074   1.031481481    2.512345679    0.3911111111   0.669382716    0.2833333333   3.484567901    0.01851851852  0.1018518519   -0.04938271605 0.3003242502   
275      I1         0.3104938272   1.472222222    2.833333333    0.4274074074   0.330617284    3.583333333    3.021604938    0.01851851852  0.001851851852 0.3209876543   0.1993159827   
276      I1         0.8561728395   2.14382716     3.154320988    0.5            0.330617284    3.216666667    3.083333333    0.01851851852  0.01666666667  -0.8641975309  0.2536006618   
277      I1         0.7302469136   2.122839506    3.672839506    0.5362962963   0.3185185185   1.872222222    2.62037037     0.3148148148   0.07222222222  -0.8641975309  0.3582913815   
278      I1         0.6462962963   2.206790123    3.12962963     0.6814814815   0.1249382716   3.461111111    1.385802469    2.981481481    0.03888888889  0.6419753086   0.2540654434   
279      I1         0.8561728395   2.689506173    2.932098765    0.7177777778   0.2580246914   3.583333333    3.206790123    2.018518519    0.005555555556 -0.5185185185  0.2919022936   
280      I1         0.8561728395   1.661111111    3.154320988    0.9839506173   0.5725925926   2.116666667    1.385802469    2.944444444    0.1351851852   0.5679012346   0.2445646769   
281      I1         0.8561728395   2.332716049    2.512345679    0.8387654321   0.3185185185   4.316666667    2.25           2.018518519    0.09444444444  -0.4197530864  0.2896018937   
282      I1         0.5203703704   2.689506173    2.833333333    0.5483950617   0.9839506173   0.2833333333   2.095679012    0.9814814815   0.03888888889  0.4691358025   0.1977080891   
283      I1         0.6043209877   2.62654321     3.12962963     0.8266666667   0.8145679012   1.383333333    1.972222222    2.907407407    0.05740740741  0.7901234568   0.2270857026   
284      I1         0.7722222222   2.14382716     2.709876543    0.3427160494   0.3669135802   1.383333333    1.046296296    0.9444444444   0.001851851852 0.5679012346   0.1704547085   
285      I1         0.7092592593   1.178395062    2.759259259    0.3427160494   0.330617284    0.4055555556   1.077160494    0.9444444444   0.001851851852 0.3703703704   0.3790901265   
286      I1         0.8561728395   2.521604938    3.179012346    0.3427160494   0.669382716    2.85           1.046296296    0.9444444444   0.03888888889  0.6419753086   0.1694009909   
287      I1         0.6672839506   2.164814815    3.203703704    0.6572839506   0.1733333333   2.85           2.558641975    2.981481481    0.001851851852 -0.0987654321  0.2273921333   
288      I1         0.3104938272   1.766049383    3.179012346    0.4516049383   0.4637037037   2.85           2.651234568    2.055555556    0.001851851852 0.2222222222   0.1985717988   
289      I1         0.3944444444   2.353703704    3.179012346    0.5483950617   0.6572839506   3.338888889    2.342592593    2.018518519    0.001851851852 0.2962962963   0.1933433176   
290      I1         0.4364197531   2.227777778    3.179012346    0.5241975309   0.2822222222   3.216666667    2.589506173    2.018518519    0.0462962963   0.07407407407  0.2501696503   
291      I1         0.8561728395   1.55617284     2.685185185    0.5483950617   0.06444444444  3.95           2.959876543    0.2777777778   0.001851851852 -0.0987654321  0.1990580729   
292      I1         1.212962963    1.577160494    2.907407407    0.9839506173   0.2943209877   4.316666667    2.867283951    1.981481481    0.04259259259  -0.2222222222  0.3347551428   
293      I1         1.233950617    1.766049383    2.759259259    0.8750617284   0.330617284    4.316666667    3.484567901    2.722222222    0.06111111111  -0.0987654321  0.2253797304   
294      I1         0.8771604938   1.031481481    2.685185185    0.669382716    0.01604938272  3.583333333    2.959876543    2.055555556    0.001851851852 0.3456790123   0.1660119289   
295      I1         0.8771604938   1.55617284     2.759259259    0.669382716    0.02814814815  3.583333333    2.867283951    2.018518519    0.001851851852 0.2222222222   0.1647852815   
296      I1         0.9611111111   1.010493827    2.586419753    0.7540740741   0.01604938272  3.583333333    2.959876543    2.944444444    0.0537037037   0.3456790123   0.2407441109   
297      I1         1.233950617    2.14382716     2.858024691    0.862962963    0.6572839506   3.95           3.206790123    2.944444444    0.07222222222  -0.1728395062  0.2546352613   
298      I1         0.8771604938   2.14382716     3.055555556    0.6814814815   0.06444444444  3.461111111    2.805555556    0.01851851852  0.001851851852 -0.1234567901  0.2313131979   
299      I1         1.15           2.353703704    3.154320988    0.669382716    0.4032098765   3.583333333    3.484567901    0.01851851852  0.005555555556 -0.6172839506  0.213363911    
300      I1         1.15           2.647530864    3.080246914    0.8508641975   0.3427160494   3.583333333    3.484567901    0.2777777778   0.03888888889  -0.7160493827  0.2228923988   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold baseflow_Q     log__routing_K neg_kge        
301      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1542101205   
302      I1         1.61382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1561199534   
303      I1         1.44382716     2.02           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1521320229   
304      I1         1.44382716     1.85           3.354320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1546215414   
305      I1         1.44382716     1.85           3.154320988    0.9367654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1792395043   
306      I1         1.44382716     1.85           3.154320988    0.8387654321   0.767382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1551180515   
307      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    6.773333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1557196118   
308      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.666666667    2.981481481    0.03148148148  0.5925925926   0.2578941195   
309      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.06148148148  0.5925925926   0.1841986563   
310      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.7925925926   0.206488623    
311      I1         1.27382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1682437769   
312      I1         1.44382716     1.68           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1579228573   
313      I1         1.44382716     1.85           2.954320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1541595251   
314      I1         1.44382716     1.85           3.154320988    0.7407654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1562764698   
315      I1         1.44382716     1.85           3.154320988    0.8387654321   0.571382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1534909569   
316      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    4.793333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.153244018    
317      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.166666667    2.981481481    0.03148148148  0.5925925926   0.2745318096   
318      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.681481481    0.03148148148  0.5925925926   0.1510102481   
319      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.001481481481 0.5925925926   0.1899939856   
320      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.3925925926   0.1849947912   
321      I1         1.52882716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1528078021   
322      I1         1.44382716     1.935          3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1528977075   
323      I1         1.44382716     1.85           3.254320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1543260763   
324      I1         1.44382716     1.85           3.154320988    0.8877654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1637157807   
325      I1         1.44382716     1.85           3.154320988    0.8387654321   0.718382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1546402978   
326      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    6.278333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1548586595   
327      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.541666667    2.981481481    0.03148148148  0.5925925926   0.1978403935   
328      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.04648148148  0.5925925926   0.1629494229   
329      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.6925925926   0.1755138598   
330      I1         1.35882716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1601850082   
331      I1         1.44382716     1.765          3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1559440773   
332      I1         1.44382716     1.85           3.054320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1541789076   
333      I1         1.44382716     1.85           3.154320988    0.7897654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1518231664   
334      I1         1.44382716     1.85           3.154320988    0.8387654321   0.620382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.153827113    
335      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.288333333    1.416666667    2.981481481    0.03148148148  0.5925925926   0.1537336804   
336      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.291666667    2.981481481    0.03148148148  0.5925925926   0.1988496665   
337      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1511540238   
338      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.01648148148  0.5925925926   0.1644686314   
339      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.981481481    0.03148148148  0.4925925926   0.1602544555   
340      I1         1.52882716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1498984788   
341      I1         1.44382716     1.935          3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.149888191    
342      I1         1.44382716     1.85           3.254320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1513445593   
343      I1         1.44382716     1.85           3.154320988    0.8877654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1612583366   
344      I1         1.44382716     1.85           3.154320988    0.8387654321   0.718382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1515133901   
345      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    6.278333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1518574349   
346      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.541666667    2.831481481    0.03148148148  0.5925925926   0.1945929325   
347      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.04648148148  0.5925925926   0.1605727774   
348      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.6925925926   0.1724330205   
349      I1         1.35882716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1566533669   
350      I1         1.44382716     1.765          3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1528181604   
351      I1         1.44382716     1.85           3.054320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.151080366    
352      I1         1.44382716     1.85           3.154320988    0.7897654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1484247342   
353      I1         1.44382716     1.85           3.154320988    0.8387654321   0.620382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1508267971   
354      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.288333333    1.416666667    2.831481481    0.03148148148  0.5925925926   0.1505977283   
355      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.291666667    2.831481481    0.03148148148  0.5925925926   0.1966632476   
356      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.01648148148  0.5925925926   0.1608181309   
357      I1         1.44382716     1.85           3.154320988    0.8387654321   0.669382716    5.783333333    1.416666667    2.831481481    0.03148148148  0.4925925926   0.1572950894   
