%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold baseflow_Q     log__routing_K neg_kge        
173      I1         1.47259        1.039329499    3.161199709    0.8315033959   0.0188045118   2.339326773    2.677691111    0.9165776792   0.03302471915  0.1793324215   0.4429398707   
174      I1         1.992340235    1.238174427    3.602551072    0.4723098789   0.8113767914   1.53493775     2.014719743    0.7533708459   0.01189109801  -0.7780745034  0.7046476248   
175      I1         1.98336308     2.286075393    4.285975636    0.01798505188  0.3921249435   9.036374273    2.862540153    1.312493302    0.1188725805   -0.2284970162  1.419329722    
176      I1         1.154517324    1.672796838    2.600405533    0.1476893845   0.9796752624   3.295380328    2.790834008    0.6910674963   0.2113661822   0.6025767316   0.8581430437   
177      I1         0.4860849217   2.232408175    4.390373804    0.3397412588   0.7426657893   5.002589404    2.194619009    2.593588089    0.02990994356  -0.3650833687  0.5372782348   
178      I1         1.924432175    1.347875166    2.83204905     0.2485902988   0.8943826397   8.275041911    1.764824294    1.37273744     0.1123147767   0.8038941396   0.5837188245   
179      I1         1.310744326    1.019503261    3.804717974    0.4492392441   0.7319429299   8.004857896    1.005840887    2.818122399    0.1528906778   -0.1155121248  0.6396629219   
180      I1         0.9723733239   1.717098167    3.451950994    0.7728527275   0.544416591    6.155527653    1.94753824     0.8431757703   0.274359858    -0.03989210821 0.750834839    
181      I1         0.5040713005   1.250427937    3.536263838    0.2525859039   0.8399781579   9.21027408     1.149856099    2.078921093    0.1995143928   -0.5447635154  0.6840745974   
182      I1         1.771281175    2.278022308    3.352611263    0.9076708301   0.5753240014   7.787279063    2.205949187    0.3749216878   0.2771091689   -0.8131123543  1.112412189    
183      I1         1.158709209    1.395823821    3.837321156    0.2840264418   0.2769640907   4.936652069    2.435221826    1.209745649    0.2548315244   0.1951076042   1.159969186    
184      I1         1.190534918    2.668124379    2.745626434    0.7031796      0.0289882697   9.178860468    3.361107015    1.873772372    0.1919565342   -0.01703443872 0.7602471534   
185      I1         1.078928625    1.271565045    2.672124427    0.2064273717   0.1919118726   6.934065212    2.001481473    0.4931421236   0.1201725681   0.4576014747   0.8579103029   
186      I1         1.122030833    1.89441514     3.549174485    0.05664595001  0.7478827292   3.172767327    1.192543659    0.518172534    0.2225761017   0.3483731743   0.7214677647   
187      I1         1.725021871    2.402460187    4.374945498    0.2931131897   0.01450288372  5.978678452    3.037366763    0.1176097277   0.2069155381   -0.5081619491  1.451785321    
188      I1         0.7405778344   2.614324739    2.847328631    0.8494940825   0.7866513945   1.782084131    2.827058448    2.179021285    0.1325250117   0.7977858274   0.4469051397   
189      I1         0.5328893243   1.157943759    3.294143353    0.1755136478   0.3976787274   0.1807719634   3.132106181    1.913873397    0.08138590366  -0.138376339   0.4842470827   
190      I1         1.280693964    1.445530588    3.773679828    0.4276016541   0.77690164     0.9213748418   3.454779949    0.1985755591   0.09915238987  -0.6650278309  0.5158177371   
191      I1         1.805055113    2.663067641    3.631972749    0.8367118221   0.6585332783   5.122869491    1.932478028    2.04014675     0.01572470148  -0.7452620384  0.6510371925   
192      I1         1.73112323     2.341796621    3.288925612    0.9694566188   0.6984740392   2.099368541    3.47513158     1.053967897    0.2388299609   -0.4000719468  0.9662976916   
193      I1         0.9614019113   2.000293527    2.982554117    0.9161871134   0.5615971726   6.606688437    2.886943105    2.320806701    0.1650076809   0.2565493833   0.4065161997   
194      I1         1.898912245    1.784465805    2.523780995    0.923528304    0.03605611256  0.80618625     2.236411736    2.460068593    0.07878183071  0.9367367763   0.9074016857   
195      I1         0.6216393137   1.185621855    4.107978047    0.6403466023   0.3176662589   3.915869445    2.268349657    0.5391927832   0.2600637952   -0.6194494164  0.8048935758   
196      I1         1.630208966    1.433003144    2.877630711    0.09303893924  0.5057330862   5.154428555    1.357631033    1.889652792    0.00974057717  0.2114804164   0.4534441723   
197      I1         1.223180696    1.557022881    2.544324651    0.7065451786   0.3016913849   3.394123053    2.186557027    0.07751906206  0.1303138026   0.9639004481   0.7317676663   
198      I1         1.518373807    2.133984655    2.854658815    0.6304719765   0.7141551185   1.203283781    1.106618721    2.491270314    0.2712272132   -0.4858760842  0.8506413596   
199      I1         0.9112346406   1.901547742    4.251197975    0.365279752    0.8883612712   4.359482509    3.317583316    0.8215461351   0.2569777294   0.7213354982   1.017925607    
200      I1         1.657882582    1.111207504    4.094441589    0.7643641493   0.4776620772   3.8669091      3.083430849    2.526620359    0.161503243    -0.9321049033  0.8682695999   
201      I1         1.129012346    1.787037037    2.512345679    0.9234567901   0.2096296296   0.1611111111   2.25           0.01851851852  0.01296296296  0              0.7010189215   
202      I1         0.4574074074   1.367283951    2.833333333    0.5241975309   0.4637037037   0.1611111111   2.712962963    0.01851851852  0.04259259259  -0.04938271605 0.4363117661   
203      I1         0.625308642    2.47962963     3.425925926    0.6088888889   0.6814814815   0.1611111111   2.311728395    0.01851851852  0.001851851852 0.2469135802   0.267221338    
204      I1         0.7512345679   1.598148148    2.512345679    0.4879012346   0.5            0.2833333333   3.484567901    0.01851851852  0.01666666667  -0.6419753086  0.3180809774   
205      I1         1.15           1.304320988    2.512345679    0.9839506173   0.669382716    3.338888889    3.361111111    0.01851851852  0.06111111111  0.6666666667   0.3646755721   
206      I1         0.7512345679   2.164814815    3.425925926    0.6814814815   0.330617284    0.2833333333   2.466049383    0.01851851852  0.02407407407  -0.987654321   0.352956198    
207      I1         0.7722222222   2.248765432    2.512345679    0.7782716049   0.8266666667   6.883333333    2.37345679     0.01851851852  0.01666666667  0.9382716049   0.3457712302   
208      I1         0.6043209877   2.122839506    2.512345679    0.5483950617   0.7177777778   3.95           2.558641975    0.01851851852  0.05           0.07407407407  0.2601766048   
209      I1         0.6043209877   2.353703704    2.512345679    0.5483950617   0.3427160494   3.95           3.361111111    0.01851851852  0.06111111111  -0.3456790123  0.3049814998   
210      I1         0.3944444444   1.598148148    2.512345679    0.3427160494   0.6088888889   3.461111111    3.484567901    2.944444444    0.06851851852  -0.4197530864  0.4605707179   
211      I1         0.6462962963   2.122839506    3.179012346    0.6209876543   0.6814814815   9.938888889    2.435185185    0.2777777778   0.03518518519  0.3209876543   0.2650750076   
212      I1         0.6462962963   2.353703704    2.512345679    0.6330864198   0.6088888889   0.1611111111   2.929012346    0.01851851852  0.0537037037   0.2962962963   0.2256930846   
213      I1         0.7932098765   2.14382716     2.512345679    0.6572839506   0.5            0.2833333333   3.484567901    0.05555555556  0.05           0.1234567901   0.2204606527   
214      I1         0.5203703704   2.14382716     2.512345679    0.5120987654   0.6088888889   0.2833333333   3.484567901    0.01851851852  0.02777777778  0.3209876543   0.1957926696   
215      I1         0.8771604938   2.416666667    2.512345679    0.669382716    0.669382716    0.1611111111   3.453703704    0.8333333333   0.005555555556 0.987654321    0.3822028593   
216      I1         0.5833333333   2.668518519    2.512345679    0.7056790123   0.669382716    0.1611111111   2.37345679     2.981481481    0.01666666667  0.5925925926   0.2628053799   
217      I1         0.7512345679   2.689506173    2.537037037    0.7177777778   0.669382716    9.938888889    2.435185185    1.018518519    0.05           -0.2962962963  0.3421339044   
218      I1         0.8351851852   1.598148148    2.537037037    0.4637037037   0.9839506173   0.1611111111   2.651234568    0.01851851852  0.001851851852 -0.987654321   0.9686151479   
219      I1         1.191975309    1.472222222    3.12962963     0.8871604938   0.2096296296   6.761111111    3.484567901    0.1666666667   0.01296296296  -0.3209876543  0.4003443922   
220      I1         0.9401234568   1.010493827    3.74691358     0.7782716049   0.5241975309   5.783333333    2.25           0.6111111111   0.03888888889  -0.5679012346  0.430745246    
221      I1         0.7722222222   2.164814815    3.425925926    0.5            0.4032098765   0.1611111111   3.484567901    0.01851851852  0.03148148148  -0.4197530864  0.292206103    
222      I1         0.6672839506   2.14382716     3.820987654    0.5            0.5            4.683333333    2.651234568    0.01851851852  0.05           -0.7654320988  0.4195651662   
223      I1         0.5833333333   2.647530864    3.179012346    0.862962963    0.5483950617   0.2833333333   2.280864198    1.166666667    0.05740740741  0.0987654321   0.7897221228   
224      I1         0.8351851852   1.010493827    2.709876543    0.3427160494   0.5            0.65           1.015432099    0.01851851852  0.001851851852 0.1481481481   1.029396344    
225      I1         1.066049383    2.059876543    3.5            0.7177777778   0.2459259259   4.316666667    2.682098765    0.9814814815   0.005555555556 -0.3456790123  0.2487493499   
226      I1         1.15           1.55617284     3.820987654    0.9234567901   0.3911111111   6.761111111    1.138888889    2.981481481    0.03888888889  0.987654321    0.3415539393   
227      I1         1.233950617    1.577160494    3.820987654    0.8750617284   0.862962963    5.416666667    1.848765432    2.055555556    0.03888888889  0.987654321    0.4317808198   
228      I1         0.7722222222   2.668518519    2.512345679    0.6088888889   0.5241975309   3.338888889    2.49691358     1.425925926    0.02037037037  0.2962962963   0.2363245981   
229      I1         0.8351851852   1.598148148    2.685185185    0.5483950617   0.6572839506   0.1611111111   2.37345679     1.018518519    0.09444444444  -0.3456790123  0.2889341823   
230      I1         0.8561728395   2.227777778    2.759259259    0.6088888889   0.4395061728   9.938888889    2.558641975    1.055555556    0.03148148148  -0.1728395062  0.2819826242   
231      I1         0.6043209877   1.010493827    2.932098765    0.4637037037   0.4274074074   3.461111111    2.064814815    1.240740741    0.03148148148  -0.962962963   0.367599999    
232      I1         0.4574074074   2.47962963     2.858024691    0.5483950617   0.3911111111   1.138888889    2.064814815    1.314814815    0.001851851852 0.0987654321   0.2730524003   
233      I1         0.6043209877   2.689506173    2.685185185    0.5483950617   0.7056790123   0.2833333333   2.25           1.055555556    0.06851851852  0.0987654321   0.256911057    
234      I1         0.8561728395   1.55617284     2.512345679    0.6572839506   0.8266666667   4.316666667    2.651234568    1.018518519    0.09444444444  0.2962962963   0.3067163173   
235      I1         0.7092592593   1.010493827    2.907407407    0.5241975309   0.7661728395   6.638888889    2.064814815    1.018518519    0.09814814815  -0.2222222222  0.41041569     
236      I1         0.7722222222   1.55617284     2.759259259    0.5362962963   0.669382716    0.2833333333   3.484567901    0.7592592593   0.1018518519   0.07407407407  0.2807971935   
237      I1         0.5833333333   1.577160494    2.759259259    0.4758024691   0.7419753086   0.1611111111   1.015432099    0.8333333333   0.15           0.1234567901   0.4418910725   
238      I1         0.6462962963   1.724074074    2.512345679    0.584691358    0.8871604938   0.1611111111   2.682098765    0.2777777778   0.1462962963   -0.07407407407 0.3340988963   
239      I1         0.625308642    2.14382716     2.833333333    0.6814814815   0.3911111111   0.1611111111   2.682098765    0.9444444444   0.001851851852 0.6172839506   0.3182631991   
240      I1         1.15           1.55617284     2.537037037    0.8024691358   0.669382716    3.583333333    3.083333333    2.018518519    0.0537037037   0.3456790123   0.2928068188   
241      I1         1.44382716     1.157407407    3.154320988    0.8750617284   0.669382716    3.461111111    1.231481481    2.055555556    0.08333333333  0.5679012346   0.2445899582   
242      I1         1.44382716     1.55617284     3.154320988    0.7903703704   0.669382716    3.583333333    1.324074074    2.055555556    0.03148148148  0.6913580247   0.2343238278   
243      I1         1.422839506    1.55617284     3.179012346    0.6572839506   0.8024691358   3.216666667    1.87962963     0.3148148148   0.01666666667  0.2222222222   0.3250382802   
244      I1         1.632716049    1.535185185    2.907407407    0.3427160494   0.8508641975   1.75           1.385802469    0.6111111111   0.08703703704  0.3456790123   0.2524028149   
245      I1         1.422839506    1.010493827    3.203703704    0.3427160494   0.9718518519   0.2833333333   1.848765432    0.9444444444   0.03148148148  0.1234567901   0.348351938    
246      I1         1.066049383    1.535185185    3.179012346    0.6451851852   0.669382716    2.116666667    2.095679012    2.944444444    0.06481481481  -0.987654321   0.3220718895   
247      I1         0.8981481481   1.55617284     3.179012346    0.6451851852   0.669382716    1.016666667    2.157407407    2.981481481    0.001851851852 0.3209876543   0.2774849527   
248      I1         0.8561728395   2.164814815    2.685185185    0.6572839506   0.3548148148   2.85           2.37345679     2.981481481    0.0537037037   -0.6913580247  0.3616700111   
249      I1         0.625308642    2.14382716     2.981481481    0.5            0.6451851852   0.1611111111   2.25           0.01851851852  0.06481481481  -0.7654320988  0.2797500423   
250      I1         1.254938272    1.912962963    2.956790123    0.7903703704   0.669382716    0.1611111111   2.990740741    0.01851851852  0.06111111111  -0.3456790123  0.3029745014   
251      I1         0.5833333333   1.912962963    2.512345679    0.5967901235   0.669382716    0.1611111111   3.484567901    0.05555555556  0.05           0.5679012346   0.2631456455   
252      I1         1.00308642     1.55617284     3.154320988    0.7540740741   0.1007407407   2.85           3.083333333    0.01851851852  0.04259259259  -0.3456790123  0.2580117513   
253      I1         1.066049383    1.55617284     3.154320988    0.6088888889   0.4879012346   3.216666667    2.095679012    0.01851851852  0.01666666667  -0.4444444444  0.2624075854   
254      I1         1.066049383    2.500617284    3.401234568    0.7782716049   0.2943209877   4.683333333    3.083333333    0.01851851852  0.05           -0.1481481481  0.282010318    
255      I1         1.087037037    1.933950617    3.722222222    0.7903703704   0.01604938272  0.2833333333   2.959876543    0.01851851852  0.001851851852 -0.5679012346  0.2873033197   
256      I1         0.8561728395   2.080864198    3.524691358    0.6088888889   0.4516049383   2.361111111    2.157407407    1.5            0.005555555556 -0.3456790123  0.2338776613   
257      I1         0.8981481481   1.010493827    4.067901235    0.3911111111   0.7903703704   0.1611111111   2.25           0.01851851852  0.06111111111  -0.7160493827  0.3346031803   
258      I1         1.087037037    1.55617284     3.425925926    0.6330864198   0.669382716    3.338888889    2.342592593    1.018518519    0.05           -0.3209876543  0.2994347359   
259      I1         0.6672839506   1.975925926    3.277777778    0.5483950617   0.4516049383   0.2833333333   2.157407407    0.01851851852  0.001851851852 -0.1234567901  0.27427437     
260      I1         0.8561728395   1.598148148    3.425925926    0.5483950617   0.4516049383   0.1611111111   2.064814815    2.018518519    0.06111111111  -0.987654321   0.292156746    
261      I1         0.6462962963   2.14382716     2.561728395    0.5362962963   0.5241975309   3.583333333    3.484567901    0.9444444444   0.009259259259 0.3456790123   0.2347968791   
262      I1         0.7092592593   1.010493827    3.895061728    0.2580246914   0.669382716    0.1611111111   2.898148148    2.018518519    0.05           -0.7407407407  0.2865717202   
263      I1         0.4783950617   2.668518519    3.12962963     0.5483950617   0.4395061728   6.883333333    2.064814815    2.981481481    0.001851851852 -0.5679012346  0.360718813    
264      I1         0.6462962963   2.584567901    2.512345679    0.5241975309   0.6451851852   0.2833333333   3.484567901    0.05555555556  0.0462962963   0.3456790123   0.2760899456   
265      I1         0.3104938272   2.416666667    2.512345679    0.5            0.5725925926   0.1611111111   3.206790123    0.01851851852  0.001851851852 0.3703703704   0.2104181617   
266      I1         1.066049383    1.745061728    3.845679012    0.7782716049   0.3427160494   0.2833333333   1.509259259    1.611111111    0.009259259259 0.7407407407   0.3068539238   
267      I1         1.422839506    1.808024691    3.796296296    0.8750617284   0.6572839506   6.761111111    1.324074074    2.981481481    0.06111111111  0.7407407407   0.2771261507   
268      I1         0.499382716    2.14382716     2.611111111    0.4516049383   0.5604938272   0.2833333333   3.206790123    0.05555555556  0.005555555556 0.3456790123   0.1920570964   
269      I1         1.129012346    1.808024691    3.203703704    0.7903703704   0.2822222222   3.461111111    3.175925926    0.6481481481   0.04259259259  -0.8395061728  0.2709273722   
270      I1         0.9611111111   1.157407407    2.537037037    0.8871604938   0.3548148148   0.1611111111   3.484567901    0.01851851852  0.1351851852   -0.3456790123  0.3598348596   
271      I1         1.066049383    1.010493827    2.759259259    0.9839506173   0.6814814815   0.2833333333   2.898148148    0.01851851852  0.1648148148   -0.3456790123  0.3556867169   
272      I1         0.9611111111   2.14382716     2.833333333    0.7177777778   0.669382716    3.216666667    2.404320988    0.01851851852  0.1351851852   -0.987654321   0.4173443417   
273      I1         1.066049383    1.010493827    2.833333333    0.947654321    0.3185185185   0.2833333333   3.052469136    0.05555555556  0.09814814815  0.987654321    0.4492027732   
274      I1         1.087037037    1.55617284     2.709876543    0.7056790123   0.4637037037   0.1611111111   3.484567901    0.01851851852  0.07222222222  -0.2222222222  0.2838228136   
275      I1         1.170987654    1.724074074    3.87037037     0.8024691358   0.1733333333   9.938888889    2.805555556    0.01851851852  0.0462962963   -0.6419753086  0.363047818    
276      I1         0.3944444444   2.14382716     2.685185185    0.4879012346   0.4395061728   0.1611111111   3.422839506    0.05555555556  0.005555555556 0.3456790123   0.1974237008   
277      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1917226696   
278      I1         0.3524691358   2.14382716     2.537037037    0.4395061728   0.5604938272   0.2833333333   3.206790123    0.05555555556  0.02777777778  0.3456790123   0.22296763     
279      I1         0.4783950617   2.14382716     2.611111111    0.5            0.5            0.1611111111   3.391975309    0.05555555556  0.001851851852 0.0987654321   0.2794109724   
280      I1         1.129012346    1.661111111    3.055555556    0.8750617284   0.669382716    0.1611111111   1.046296296    2.981481481    0.07222222222  0.6913580247   0.4534618261   
281      I1         0.6672839506   2.689506173    2.981481481    0.5120987654   0.5967901235   4.683333333    2.25           0.9814814815   0.009259259259 0.1481481481   0.2567578479   
282      I1         0.6882716049   1.010493827    3.12962963     0.3427160494   0.5362962963   0.1611111111   2.959876543    0.2777777778   0.1018518519   -0.962962963   0.3083737448   
283      I1         0.7722222222   1.975925926    2.537037037    0.6572839506   0.4516049383   0.1611111111   3.206790123    0.2777777778   0.1018518519   0.02469135802  0.2792018215   
284      I1         0.5833333333   2.14382716     3.154320988    0.7540740741   0.01604938272  3.338888889    1.354938272    0.9444444444   0.01666666667  0.6419753086   0.3140243831   
285      I1         0.6882716049   2.668518519    3.179012346    0.5967901235   0.5483950617   3.216666667    2.342592593    2.981481481    0.001851851852 0.07407407407  0.3026529287   
286      I1         0.4783950617   2.689506173    2.734567901    0.5483950617   0.5            3.216666667    2.25           0.05555555556  0.05740740741  -0.2716049383  0.335455196    
287      I1         0.7092592593   1.010493827    3.055555556    0.4395061728   0.669382716    0.1611111111   3.484567901    1.055555556    0.1018518519   -0.4444444444  0.3074108835   
288      I1         1.233950617    1.031481481    2.907407407    0.8750617284   0.5483950617   0.1611111111   3.114197531    0.9444444444   0.001851851852 0.07407407407  0.6769301361   
289      I1         0.8771604938   1.535185185    4.067901235    0.7782716049   0.1249382716   7.983333333    1.416666667    1.388888889    0.03518518519  0.3209876543   0.2857570026   
290      I1         0.6462962963   1.55617284     3.425925926    0.4758024691   0.5604938272   0.1611111111   1.817901235    0.9444444444   0.01296296296  -0.6666666667  0.3209756406   
291      I1         0.6882716049   1.535185185    3.179012346    0.6451851852   0.7540740741   0.1611111111   1.87962963     1.018518519    0.09814814815  -0.987654321   0.4158038423   
292      I1         0.8561728395   1.55617284     3.351851852    0.5483950617   0.4637037037   0.1611111111   2.219135802    1.055555556    0.001851851852 -0.6666666667  0.2870889875   
293      I1         0.7302469136   1.010493827    3.277777778    0.3669135802   0.8992592593   0.1611111111   2.959876543    0.7222222222   0.1166666667   -0.3209876543  0.4274879531   
294      I1         0.8771604938   2.017901235    3.722222222    0.6814814815   0.1612345679   6.761111111    1.941358025    1.055555556    0.001851851852 0.07407407407  0.2602995066   
295      I1         0.8351851852   2.542592593    3.179012346    0.6088888889   0.7177777778   0.1611111111   2.62037037     0.01851851852  0.04259259259  0.3209876543   0.2575957155   
296      I1         0.6672839506   1.577160494    3.203703704    0.4516049383   0.6814814815   0.1611111111   2.25           2.833333333    0.07592592593  -0.9135802469  0.3158096393   
297      I1         0.4574074074   1.598148148    2.685185185    0.330617284    0.669382716    0.1611111111   3.330246914    0.6851851852   0.001851851852 0.7407407407   0.2973656464   
298      I1         0.8561728395   1.787037037    2.512345679    0.862962963    0.3911111111   3.338888889    3.484567901    2.388888889    0.08703703704  0.5679012346   0.2975365771   
299      I1         0.4154320988   1.912962963    2.759259259    0.4879012346   0.5362962963   0.1611111111   3.361111111    0.05555555556  0.001851851852 0.5925925926   0.228693464    
300      I1         0.8561728395   1.912962963    2.512345679    0.7782716049   0.7056790123   3.216666667    3.114197531    0.9444444444   0.04259259259  0.6666666667   0.2830619039   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold baseflow_Q     log__routing_K neg_kge        
301      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1917226696   
302      I1         0.5644444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.2118294027   
303      I1         0.3944444444   2.31382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.19573475     
304      I1         0.3944444444   2.14382716     3.033333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1933594795   
305      I1         0.3944444444   2.14382716     2.833333333    0.5375061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.2699514479   
306      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.6705925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1970249039   
307      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   1.151111111    3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1926121513   
308      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.3185185185   0.001851851852 0.3456790123   0.1913148605   
309      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.03185185185  0.3456790123   0.245011165    
310      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.5456790123   0.2460230306   
311      I1         0.3944444444   1.97382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.2090408874   
312      I1         0.3944444444   2.14382716     2.633333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1923074429   
313      I1         0.3944444444   2.14382716     2.833333333    0.3415061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.2687325142   
314      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.4745925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1920820605   
315      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.111111111    0.01851851852  0.001851851852 0.3456790123   0.1917226696   
316      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.1456790123   0.2325648744   
317      I1         0.4794444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1983660092   
318      I1         0.3944444444   2.22882716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1923579478   
319      I1         0.3944444444   2.14382716     2.933333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1920384128   
320      I1         0.3944444444   2.14382716     2.833333333    0.4885061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.2148427107   
321      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.6215925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.193571724    
322      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1809467063   
323      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.486111111    0.01851851852  0.001851851852 0.3456790123   0.1917226696   
324      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.1685185185   0.001851851852 0.3456790123   0.1912898555   
325      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.01685185185  0.3456790123   0.2132480561   
326      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.4456790123   0.2108838331   
327      I1         0.3094444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1926521204   
328      I1         0.3944444444   2.05882716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1970423594   
329      I1         0.3944444444   2.14382716     2.733333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.19188369     
330      I1         0.3944444444   2.14382716     2.833333333    0.3905061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.2224295238   
331      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5235925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1913226446   
332      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.236111111    0.01851851852  0.001851851852 0.3456790123   0.1917226696   
333      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.1611111111   3.361111111    0.01851851852  0.001851851852 0.2456790123   0.2022980608   
334      I1         0.4794444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1929137415   
335      I1         0.3944444444   2.22882716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1859734074   
336      I1         0.3944444444   2.14382716     2.933333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1819646773   
337      I1         0.3944444444   2.14382716     2.833333333    0.4885061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.186725962    
338      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.6215925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1799710313   
339      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.486111111    0.01851851852  0.001851851852 0.3456790123   0.1809467063   
340      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.1685185185   0.001851851852 0.3456790123   0.1834711107   
341      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.01685185185  0.3456790123   0.2091376048   
342      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.4456790123   0.2087013389   
343      I1         0.3094444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1761715271   
344      I1         0.3944444444   2.05882716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1797395771   
345      I1         0.3944444444   2.14382716     2.733333333    0.4395061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1808091466   
346      I1         0.3944444444   2.14382716     2.833333333    0.3905061728   0.5725925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.2210556256   
347      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5235925926   0.6561111111   3.361111111    0.01851851852  0.001851851852 0.3456790123   0.1830324932   
348      I1         0.3944444444   2.14382716     2.833333333    0.4395061728   0.5725925926   0.6561111111   3.236111111    0.01851851852  0.001851851852 0.3456790123   0.1809467063   
